URL_ID,POSITIVE SCORE,NEGATIVE SCORE,WORD COUNT,POLARITY SCORE,SUBJECTIVITY SCORE,AVG SENTENCE LENGTH,COMPLEX WORD COUNT,PERCENT COMPLEX WORDS,FOG INDEX,URL
40761.4,0,0,6,0.0,0.0,3.0,3,0.5,1.4000000000000001,https://insights.blackcoffer.com/how-covid-19-is-impacting-payment-preferences/
43994.0,44,48,710,-0.04347826039697543,0.12957746460622893,10.142857142857142,226,0.3183098591549296,4.184466800804829,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work/
21827.6,4,0,85,0.9999997500000625,0.047058822975778555,7.7272727272727275,35,0.4117647058823529,3.2556149732620323,https://insights.blackcoffer.com/how-we-forecast-future-technologies/
35681.6,17,41,888,-0.41379309631391215,0.06531531524176203,14.32258064516129,345,0.3885135135135135,5.884437663469922,https://insights.blackcoffer.com/coronavirus-impact-on-energy-markets-2/
23213.0,48,18,614,0.4545454476584023,0.10749185650245625,10.233333333333333,272,0.44299674267100975,4.270532030401737,https://insights.blackcoffer.com/management-challenges-for-future-digitalization-of-healthcare-services/
39837.8,22,35,413,-0.2280701714373654,0.1380145275108607,10.58974358974359,137,0.33171912832929784,4.368585087229155,https://insights.blackcoffer.com/impact-of-covid-19-pandemic-on-office-space-and-co-working-industries/
22751.2,5,2,79,0.4285713673469475,0.08860759381509375,7.9,23,0.2911392405063291,3.276455696202532,https://insights.blackcoffer.com/embedding-care-robots-into-society-socio-technical-considerations/
24598.4,26,49,816,-0.30666666257777786,0.09191176459324539,10.88,340,0.4166666666666667,4.518666666666667,https://insights.blackcoffer.com/will-we-ever-understand-the-nature-of-consciousness/
28292.8,55,23,458,0.4102564049967128,0.17030567648404873,5.871794871794871,114,0.24890829694323144,2.448281267495241,https://insights.blackcoffer.com/is-perfection-the-greatest-enemy-of-productivity/
25983.8,24,7,320,0.5483870790842877,0.09687499969726562,5.079365079365079,130,0.40625,2.1942460317460317,https://insights.blackcoffer.com/why-does-your-business-need-a-chatbot/
39376.0,26,54,544,-0.34999999562500006,0.14705882325908304,10.88,230,0.4227941176470588,4.521117647058824,https://insights.blackcoffer.com/what-is-the-repercussion-of-the-environment-due-to-the-covid-19-pandemic-situation-2/
31063.6,37,24,576,0.21311475060467622,0.10590277759391879,15.567567567567568,218,0.3784722222222222,6.378415915915916,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors/
28754.6,24,43,571,-0.2835820853196704,0.11733800329713134,12.41304347826087,171,0.29947460595446584,5.0850072336861345,https://insights.blackcoffer.com/global-financial-crisis-2008-causes-effects-and-its-solution/
48612.0,47,74,993,-0.22314049402363229,0.12185297067285702,15.045454545454545,390,0.39274924471299094,6.175281516067015,https://insights.blackcoffer.com/impact-of-covid-19-coronavirus-on-the-indian-economy-3/
10282.6,59,26,807,0.38823528955017306,0.10532837657332296,10.0875,300,0.37174721189591076,4.183698884758365,https://insights.blackcoffer.com/will-ai-replace-us-or-work-with-us/
50459.2,29,46,406,-0.2266666636444445,0.18472906358441119,9.022222222222222,143,0.3522167487684729,3.7497755883962784,https://insights.blackcoffer.com/controversy-as-a-marketing-strategy/
13977.0,29,29,605,0.0,0.0958677684365822,7.289156626506024,213,0.35206611570247937,3.0564890968834018,https://insights.blackcoffer.com/ai-human-robotics-machine-future-planet-blackcoffer-thinking-jobs-workplace/
5202.8,12,10,176,0.09090908677685969,0.12499999928977273,6.285714285714286,67,0.3806818181818182,2.6665584415584416,https://insights.blackcoffer.com/how-advertisement-marketing-affects-business/
27369.2,38,16,729,0.4074073998628259,0.07407407397246354,10.414285714285715,295,0.4046639231824417,4.327579854987262,https://insights.blackcoffer.com/how-does-artificial-intelligence-affect-the-environment/
50921.0,5,29,343,-0.7058823321799315,0.09912536414249165,11.433333333333334,116,0.33819241982507287,4.708610301263363,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry/
42146.8,6,39,480,-0.7333333170370374,0.0937499998046875,10.0,174,0.3625,4.1450000000000005,https://insights.blackcoffer.com/covid-19-how-have-countries-been-responding/
26907.4,27,6,176,0.6363636170798904,0.1874999989346591,11.0,76,0.4318181818181818,4.572727272727273,https://insights.blackcoffer.com/can-you-be-great-leader-without-technical-expertise/
45841.2,28,55,504,-0.32530120089998554,0.1646825393557886,6.3,106,0.21031746031746032,2.6041269841269843,https://insights.blackcoffer.com/lessons-from-the-past-some-key-learnings-relevant-to-the-coronavirus-crisis-3/
5664.6,27,15,562,0.2857142789115648,0.07473309595243222,8.78125,209,0.3718861209964413,3.6612544483985765,https://insights.blackcoffer.com/rising-it-cities-will-impact-the-economy-environment-infrastructure-and-city-life-by-the-year-2035/
22289.4,20,37,343,-0.2982456088027086,0.1661807575330007,6.125,95,0.27696793002915454,2.560787172011662,https://insights.blackcoffer.com/can-robots-tackle-late-life-loneliness/
3355.6,32,10,568,0.5238095113378688,0.07394366184164848,12.622222222222222,236,0.4154929577464789,5.21508607198748,https://insights.blackcoffer.com/rise-of-e-health-and-its-imapct-on-humans-by-the-year-2030/
12129.8,32,13,333,0.4222222128395064,0.13513513472932392,9.0,98,0.29429429429429427,3.717717717717718,https://insights.blackcoffer.com/how-machine-learning-will-affect-your-business/
9359.0,65,37,830,0.27450980123029606,0.12289156611699811,9.651162790697674,367,0.44216867469879517,4.037332586158588,https://insights.blackcoffer.com/what-jobs-will-robots-take-from-humans-in-the-future/
16747.8,14,5,365,0.47368418559556913,0.05205479437793207,8.902439024390244,170,0.4657534246575342,3.747276979619111,https://insights.blackcoffer.com/evolution-of-advertising-industry/
19518.6,41,3,325,0.863636344008265,0.13538461496804735,7.386363636363637,112,0.3446153846153846,3.0923916083916088,https://insights.blackcoffer.com/how-python-became-the-first-choice-for-data-science/
20904.0,24,8,331,0.49999998437500054,0.0966767368680461,13.791666666666666,137,0.41389728096676737,5.682225579053373,https://insights.blackcoffer.com/impact-of-ai-in-health-and-medicine/
25522.0,29,24,625,0.0943396208615166,0.08479999986432,7.530120481927711,197,0.3152,3.1381281927710845,https://insights.blackcoffer.com/what-is-the-chance-homo-sapiens-will-survive-for-the-next-500-years/
4321.0,35,26,645,0.14754098118785278,0.0945736432642269,10.75,269,0.4170542635658915,4.466821705426357,https://insights.blackcoffer.com/rise-of-telemedicine-and-its-impact-on-livelihood-by-2040-2/
52768.2,50,32,528,0.21951219244497328,0.15530303000889578,12.878048780487806,260,0.49242424242424243,5.348189209164819,https://insights.blackcoffer.com/continued-demand-for-sustainability/
25060.2,42,23,701,0.292307687810651,0.09272467889768234,10.014285714285714,215,0.3067047075606277,4.128396168738536,https://insights.blackcoffer.com/will-we-ever-colonize-outer-space/
30601.8,23,13,360,0.2777777700617286,0.09999999972222222,15.652173913043478,125,0.3472222222222222,6.39975845410628,https://insights.blackcoffer.com/impacts-of-covid-19-on-vegetable-vendors-and-food-stalls/
6588.2,13,10,454,0.1304347769376184,0.0506607928399542,17.46153846153846,134,0.29515418502202645,7.102677058624195,https://insights.blackcoffer.com/rise-of-electric-vehicles-and-its-impact-on-livelihood-by-2040/
15824.2,75,39,713,0.31578947091412746,0.15988779781221907,71.3,244,0.34221598877980364,28.65688639551192,https://insights.blackcoffer.com/ai-healthcare-revolution-ml-technology-algorithm-google-analytics-industrialrevolution/
7511.8,23,26,549,-0.06122448854643901,0.08925318745126924,10.166666666666666,176,0.3205828779599271,4.194899817850637,https://insights.blackcoffer.com/oil-prices-by-the-year-2040-and-how-it-will-impact-the-world-economy/
23674.8,7,18,231,-0.4399999824000007,0.10822510775660127,11.0,80,0.3463203463203463,4.538528138528139,https://insights.blackcoffer.com/are-we-any-closer-to-preventing-a-nuclear-holocaust/
37528.8,1,0,7,0.9999990000010001,0.1428571224489825,7.0,2,0.2857142857142857,2.9142857142857146,https://insights.blackcoffer.com/estimating-the-impact-of-covid-19-on-the-world-of-work-3/
4741.0,20,47,524,-0.40298506861216316,0.12786259517583473,10.48,233,0.4446564885496183,4.369862595419848,https://insights.blackcoffer.com/negative-effects-of-marketing-on-society/
19980.4,6,0,195,0.9999998333333611,0.030769230611439845,11.470588235294118,57,0.2923076923076923,4.705158371040724,https://insights.blackcoffer.com/how-google-fit-measure-heart-and-respiratory-rates-using-a-phone/
46303.0,9,14,185,-0.21739129489603065,0.12432432365230095,11.5625,68,0.3675675675675676,4.772027027027027,https://insights.blackcoffer.com/coronavirus-impact-on-the-hospitality-industry-4/
19056.8,56,38,782,0.19148935966500683,0.12020460342684833,7.045045045045045,298,0.38107416879795397,2.9704476855372,https://insights.blackcoffer.com/difference-between-artificial-intelligence-machine-learning-statistics-and-data-mining/
35219.8,29,33,481,-0.06451612799167536,0.12889812863014943,10.23404255319149,162,0.3367983367983368,4.228336355995931,https://insights.blackcoffer.com/impacts-of-covid-19-on-streets-sides-food-stalls/
20442.2,25,9,555,0.47058822145328766,0.06126126115088061,11.326530612244898,149,0.26846846846846845,4.6379996322853465,https://insights.blackcoffer.com/what-is-the-future-of-mobile-apps/
26445.6,38,8,511,0.6521738988657848,0.09001956929546072,7.742424242424242,167,0.3268101761252446,3.2276937674197947,https://insights.blackcoffer.com/how-you-lead-a-project-or-a-team-without-any-technical-expertise/
34296.2,38,31,683,0.10144927389203952,0.1010248900424233,5.644628099173554,310,0.4538799414348463,2.43940321624336,https://insights.blackcoffer.com/how-the-covid-19-crisis-is-redefining-jobs-and-services/
33372.6,0,0,4,0.0,0.0,4.0,1,0.25,1.7000000000000002,https://insights.blackcoffer.com/human-rights-outlook/
41223.2,1,0,6,0.9999990000010001,0.16666663888889352,3.0,1,0.16666666666666666,1.2666666666666666,https://insights.blackcoffer.com/how-will-covid-19-affect-the-world-of-work-2/
